molecule_chembl_id;canonical_smiles;standard_value;clase;Molecule;num_atoms;heavy_atoms;molecular_weight;log_p
CHEMBL4292866;COc1cc(Sc2c[nH]c3ccc(-c4ccsc4)cc23)cc(OC)c1OC;1700.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e936ff40>;46;27;397.0806354680005;6.073400000000004
CHEMBL4638706;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCCCC(=O)NO)nn4)cn1c23;1790.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93700b0>;81;43;599.286760156001;2.640299999999999
CHEMBL4644409;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCCCC(=O)NO)nn4)cn1c23;1790.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370190>;82;43;598.3027445680011;2.213300000000001
CHEMBL4645270;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCC(=O)NO)nn4)cn1c23;1790.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370270>;75;41;571.2554600280009;1.8601
CHEMBL4643070;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCCC(=O)NO)nn4)cn1c23;1790.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370350>;78;42;585.271110092001;2.2501999999999995
CHEMBL4649154;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCCC(=O)NO)nn4)cn1c23;1790.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370430>;79;42;584.2870945040011;1.8232000000000004
CHEMBL4636049;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCC(=O)NO)nn4)cn1c23;1790.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370510>;76;41;570.271444440001;1.4331000000000007
CHEMBL3318114;COc1cccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)c1;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93705f0>;48;27;367.14197277200054;3.742700000000003
CHEMBL205124;c1cnc(NCc2ccc3c(c2)OCCO3)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93706d0>;55;34;459.15426877200053;4.029700000000003
CHEMBL2313483;COc1cc(Sc2c(-c3cc4ccccc4[nH]3)[nH]c3ccccc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93707b0>;53;31;430.13511356400056;6.493200000000005
CHEMBL230747;COc1cc(C(=O)c2ccc3c(ccn3CO)c2)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370890>;44;25;341.1263227080005;2.847900000000001
CHEMBL2313815;COc1cc(Sc2c(-c3ccc(F)cc3)[nH]c3ccccc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370970>;49;29;409.11479272000054;6.151000000000005
CHEMBL3597217;COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3c(Cl)cccc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370a50>;50;30;421.1080858000005;5.745100000000004
CHEMBL2313820;COc1cc(C(=O)c2c(-c3cc[nH]c3)[nH]c3ccccc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370b30>;48;28;376.1423071200005;4.419800000000003
CHEMBL4277741;COc1cc(Sc2c[nH]c3ccc(-c4ccoc4)cc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370c10>;46;27;381.1034790880005;5.604900000000004
CHEMBL3393085;COc1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370cf0>;42;25;332.1212580040005;5.397400000000004
CHEMBL2331951;CCOc1ccc(Nc2nc(-c3cccc(OC)c3OC)no2)cc1;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370dd0>;44;25;341.13755608800057;3.8961000000000023
CHEMBL2331941;CCc1ccc(Nc2nc(-c3cc(OC)ccc3OC)no2)cc1;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370eb0>;43;24;325.14264146800053;4.059800000000003
CHEMBL192224;COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-];1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9370f90>;44;25;345.1212373280005;3.7996000000000034
CHEMBL3329900;O=C(NCc1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371070>;49;27;362.1742759440006;3.8258000000000028
CHEMBL2313810;COc1cc(Sc2c(-c3ccc(Cl)cc3)[nH]c3ccccc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371150>;49;29;425.0852421800005;6.6653000000000056
CHEMBL2322518;COc1cc(C2CC2/C=C/c2ccccc2)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371230>;45;23;310.1568945640006;4.529300000000004
CHEMBL2313485;COc1cc(C(O)c2c(-c3cc[nH]c3)[nH]c3ccccc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371310>;50;28;378.15795718400057;4.270500000000002
CHEMBL4553655;COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93713f0>;58;35;473.15868545600057;4.891500000000004
CHEMBL203353;COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1cccc(OC)c1;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93714d0>;37;23;347.03829198800037;4.767700000000003
CHEMBL3597222;COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3c(OC)cccc23)cc(OC)c1OC;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93715b0>;54;31;417.1576228360006;5.100300000000004
CHEMBL216956;COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2N)cc1N;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371690>;46;24;330.1579571840007;3.0558000000000005
CHEMBL9859;COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O;1800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371770>;48;26;358.1416384240006;3.7128000000000037
CHEMBL4290717;O=C(/C=C\Nc1ccc2ncccc2c1)c1c(-c2ccccc2)nc2ccccn12;1820.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371850>;48;30;390.1480611960005;5.358000000000004
CHEMBL4280415;O=C(c1cn(Cc2cccc(Oc3ccccc3)c2)nn1)c1cccnc1Nc1ccc(F)cc1;1840.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371930>;55;35;465.16010310000064;5.627400000000003
CHEMBL216144;COc1ccc(S(=O)(=O)N2CCc3cccc(NC(C)=O)c32)cc1;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371a10>;42;24;346.0987280560005;2.4050000000000002
CHEMBL3597205;COc1cc(Sc2c(-c3ccccc3)[nH]c3cc(Br)ccc23)cc(OC)c1OC;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371af0>;49;29;469.0347266000005;6.774400000000005
CHEMBL217695;COc1ccc(S(=O)(=O)N2CCc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c32)cc1;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371bd0>;51;32;453.0994563280005;3.6071000000000017
CHEMBL2313793;COc1cc(C(=O)c2c(-c3ccco3)[nH]c3ccccc23)cc(OC)c1OC;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371cb0>;47;28;377.1263227080005;4.684700000000004
CHEMBL395786;COc1cc(C(=O)c2cccc3c2ccn3C)cc(OC)c1OC;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371d90>;43;24;325.1314080880005;3.435100000000002
CHEMBL2331935;COc1ccc(Nc2nc(-c3cccc(OC)c3)no2)cc1;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371e70>;37;22;297.1113413400004;3.4974000000000016
CHEMBL2322516;COc1ccc([C@@H]2C[C@@H]2c2ccc(OC)c(OC)c2OC)cc1N;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9371f50>;47;24;329.1627082160007;3.574300000000002
CHEMBL4461003;COc1cc(C(=O)c2cn(-c3cccc(Br)c3)cc2-c2ccccc2)cc(OC)c1OC;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372030>;54;32;491.07322028400057;6.163600000000006
CHEMBL290219;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccc(C#N)cc1)CC2;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372110>;62;36;502.15624293200074;4.750480000000004
CHEMBL2331933;COc1cccc(-c2noc(Nc3ccc4c(c3)OCCO4)n2)c1;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93721f0>;39;24;325.10625596000045;3.2600000000000007
CHEMBL4293279;COc1cc(C(=O)c2c[nH]c3c(-c4ccco4)cccc23)cc(OC)c1OC;1900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93722d0>;47;28;377.1263227080005;4.684700000000003
CHEMBL4293707;O=C(/C=C\Nc1ccc(Br)cc1)c1c(-c2ccc(Cl)cc2)nc2ccccn12;1930.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93723b0>;43;28;451.0087018800005;6.225700000000003
CHEMBL3287797;COc1ccc(Nc2ncccc2C(=O)NCc2cn(Cc3cccc(Oc4ccccc4)c3)nn2)c(OC)c1;1930.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372490>;68;40;536.2172033760007;5.204500000000003
CHEMBL308075;COc1cc(/C=C\c2ccc(C)cc2)cc(OC)c1OC;1995.26;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372570>;41;21;284.14124450000054;4.191220000000003
CHEMBL114212;COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cn1;1995.26;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372650>;41;22;301.13140808800057;3.286400000000002
CHEMBL432421;COc1cc(/C=C\c2ccn(C)c(=O)c2)cc(OC)c1OC;1995.26;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372730>;41;22;301.1314080880005;2.5815
CHEMBL2313456;COc1cc(Sc2c(C3CCC3)[nH]c3ccccc23)cc(OC)c1OC;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372810>;49;26;369.1398645960006;5.6124000000000045
CHEMBL3329875;O=C(NCc1ccco1)N1CCC(c2nc(-c3ccc(Cl)cc3)no2)CC1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93728f0>;46;27;386.11456814800056;4.072200000000003
CHEMBL3401786;COC(=O)Nc1nc2ccc(C(=O)c3sccc3O)cc2[nH]1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93729d0>;33;22;317.0470268320003;2.7393
CHEMBL4453878;COC(=O)Nc1nc2cc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)ccc2[nH]1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372ab0>;45;31;435.09137190800044;4.136200000000002
CHEMBL89905;COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372b90>;48;28;384.1209029800005;2.615300000000001
CHEMBL204180;CS(=O)(=O)Nc1ccc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)cc1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372c70>;57;35;494.1372388040006;3.6300000000000017
CHEMBL45503;Cc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372d50>;34;20;262.1106130680002;3.8142200000000024
CHEMBL221765;COC(=O)c1[nH]c2ccc(OC)cc2c1Sc1cc(OC)c(OC)c(OC)c1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372e30>;49;28;403.1089583920005;4.140100000000004
CHEMBL440113;COc1ccc2nc(/C=C/c3ccccc3)[nH]c(=O)c2c1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372f10>;35;21;278.1055276880004;3.102100000000001
CHEMBL50767;Oc1nc(/C=C/c2ccccc2)nc2ccc(Br)cc12;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9372ff0>;31;20;326.0054750720003;4.268300000000002
CHEMBL277998;COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93730d0>;51;28;401.1296938360006;3.281900000000001
CHEMBL77552;COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1O;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93731b0>;42;26;360.0845174720004;2.602600000000001
CHEMBL379249;c1ccc(CNc2nccnc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)nc1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373290>;47;30;403.1392874040004;3.0485000000000015
CHEMBL205122;c1coc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373370>;46;29;391.1280540240004;3.8515000000000015
CHEMBL230738;COc1cc(C(=O)c2cccc3[nH]ccc23)cc(OC)c1OC;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373450>;40;23;311.11575802400046;3.4247000000000014
CHEMBL277239;COc1cc2c(c(OC)c1O)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2;2000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373530>;51;28;401.1296938360006;3.281900000000001
CHEMBL4746357;COc1cc(Nc2ncccc2NC(=O)c2cn(Cc3cccc(Oc4ccccc4)c3)nn2)cc(OC)c1;2040.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373610>;65;39;522.2015533120007;5.526800000000005
CHEMBL4452964;COc1cc(C(=O)/C(C)=C/c2ccc(OC)c(O)c2)cc(OC)n1;2080.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93736f0>;43;24;329.12632270800054;3.0992000000000015
CHEMBL205487;O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1ccc(Sc2ncc(Br)cn2)cc1;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93737d0>;41;29;472.9793369640004;4.260400000000002
CHEMBL4468863;COc1cc(C(=O)c2cn(-c3cccc(Cl)c3)cc2-c2ccccc2)cc(OC)c1OC;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93738b0>;54;32;447.12373586400054;6.054500000000005
CHEMBL3318094;COc1cc(C(=O)c2ccn(-c3cccc(F)c3)c2)cc(OC)c1OC;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373990>;44;26;355.1219862760005;3.8732000000000024
CHEMBL34781;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccc(OC(C)=O)cc1)CC2;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373a70>;67;38;535.1664732680007;4.8041000000000045
CHEMBL424885;COc1ccc(/C=C\c2cc(Br)c(OC)c(OC)c2)cc1;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373b50>;38;21;348.03610650400043;4.645300000000004
CHEMBL217139;COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2N)cc1;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373c30>;44;23;315.1470581520006;3.473600000000002
CHEMBL2313812;COc1cc(C(=O)c2c(-c3ccccc3F)[nH]c3ccccc23)cc(OC)c1OC;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373d10>;50;30;405.13763634000054;5.230800000000004
CHEMBL3597202;COc1ccc2[nH]c(-c3ccccc3)c(Sc3cc(OC)c(OC)c(OC)c3)c2c1;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373df0>;53;30;421.1347792160006;6.020500000000005
CHEMBL91937;C=CC[C@@H](CC/C(C)=C/C=C/CC/C=C\[C@@H]1CSC([C@H]2C[C@H]2C)=N1)OC;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9373ed0>;61;26;373.243935740001;6.366500000000007
CHEMBL387889;CCOc1ccc2[nH]cc(Sc3cc(OC)c(OC)c(OC)c3)c2c1;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378040>;46;25;359.11912915200054;4.743600000000004
CHEMBL2313797;COc1cc(C(=O)c2c(-c3ccsc3)[nH]c3ccccc23)cc(OC)c1OC;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378120>;47;28;393.1034790880005;5.1532000000000036
CHEMBL36073;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccc([N+](=O)[O-])cc1)CC2;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378200>;63;37;522.1460721720007;4.787000000000004
CHEMBL3318124;COc1ccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)cc1OC;2100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93782e0>;52;29;397.1525374560006;3.751300000000003
CHEMBL1969257;COc1ccc(N2C(=O)CSC2c2cc(OC)c(OC)c(OC)c2)cc1;2120.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93783c0>;47;26;375.11404377200057;3.4996000000000027
CHEMBL234245;COc1ccc(-c2snnc2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-];2130.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93784a0>;45;28;403.08380626400043;3.814700000000003
CHEMBL3360101;O=C(Nc1cccnc1Nc1ccc(F)cc1)c1cccnc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1;2160.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378580>;54;38;535.1243076720004;7.392800000000004
CHEMBL4794039;COc1cc(C2=NNC(c3ccc(F)cc3)C2)ccc1OCc1nnn[nH]1;2160.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378660>;44;27;368.1397020040006;2.3651
CHEMBL4585153;COc1ccc(CN(C(=O)Cn2cc(COc3ccc4c(C)cc(=O)oc4c3)nn2)c2cc(OC)c(OC)c(OC)c2)cc1;2164.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378740>;76;44;600.2220139840009;4.539720000000004
CHEMBL381961;c1cnc(NCc2cnccn2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378820>;47;30;403.1392874040004;3.0485000000000015
CHEMBL395785;COc1cc(C(=O)c2ccc3[nH]ccc3c2)cc(OC)c1OC;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378900>;40;23;311.11575802400046;3.4247000000000014
CHEMBL3401784;COC(=O)Nc1nc2ccc(C(=O)c3ccc(OC)cc3O)cc2[nH]1;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93789e0>;40;25;341.1011705800004;2.6864
CHEMBL2420883;CNC(=O)c1cc(Br)cc(N(C)c2ccc(OC)cc2)c1;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378ac0>;38;21;348.04733988400045;3.585200000000002
CHEMBL3318089;COc1cc(C(=O)c2ccn(-c3cccc(Cl)c3)c2)cc(OC)c1OC;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378ba0>;44;26;371.0924357360004;4.387500000000004
CHEMBL381787;CCOC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1cc(OC)c(OC)c(OC)c1;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378c80>;48;28;421.0750714200005;5.175000000000004
CHEMBL2331957;COc1cccc(-c2noc(Nc3ccc4c(c3)OCO4)n2)c1;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378d60>;36;23;311.0906058960004;3.217500000000001
CHEMBL378838;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](/N=C(/C)S)CC2;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378e40>;54;29;415.14534390000074;4.083700000000003
CHEMBL201490;COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1cc(OC)cc(OC)c1;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9378f20>;41;25;377.0488566720004;4.7763000000000035
CHEMBL203868;Fc1ccc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCO4)o2)cc1F;2200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379000>;46;31;423.1142957800003;4.494200000000002
CHEMBL4283773;COc1cc(Sc2c[nH]c3cc(-c4ccoc4)ccc23)cc(OC)c1OC;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93790e0>;46;27;381.1034790880005;5.604900000000004
CHEMBL3329918;Cc1ccc(-c2noc(C3CCN(C(=O)NCc4ccco4)CC3)n2)cc1;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93791c0>;49;27;366.1691905640006;3.7272200000000026
CHEMBL2331934;COc1cccc(-c2noc(Nc3ccc(OC)c(Cl)c3)n2)c1;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93792a0>;37;23;331.0723689880004;4.150800000000002
CHEMBL416773;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NCc1ccc(C#N)cc1)CC2;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379380>;63;35;488.1769783760008;5.110280000000005
CHEMBL3318090;COc1cc(C(=O)c2ccn(-c3ccc(Cl)cc3)c2)cc(OC)c1OC;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379460>;44;26;371.0924357360004;4.387500000000004
CHEMBL4539048;COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc(Cl)c2)cc(OC)c1OC;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379540>;54;32;447.1237358640006;6.054500000000005
CHEMBL454328;C=CC[C@@H](CC/C(C)=C\C=C\CC/C=C\[C@@H]1CSC([C@@H]2C[C@@H]2C)=N1)OC;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379620>;61;26;373.243935740001;6.366500000000007
CHEMBL34772;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccc(Cl)cc1)CC2;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379700>;61;35;511.1220216120007;5.532200000000005
CHEMBL37931;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NCc1ccc(F)cc1)CC2;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93797e0>;62;34;481.1723075960008;5.377700000000005
CHEMBL35647;CCCCCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21;2300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93798c0>;66;33;471.2079441560009;5.145300000000004
CHEMBL5184318;COc1ccc(-c2sc3nc(-c4ccc(F)cc4)c(/C=C/C(=O)c4ccccn4)n3c2-c2ccc(OC)cc2)cc1;2350.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93799a0>;65;41;561.1522408480007;7.844200000000008
CHEMBL3629554;COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1OCc1cn(CCN2C(=O)C(=O)c3ccccc32)nn1;2360.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379a80>;78;46;624.2220139840008;4.416700000000003
CHEMBL37812;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccc(F)cc1)CC2;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379b60>;61;35;495.1515721520007;5.0179000000000045
CHEMBL203031;CCOC(=O)c1[nH]c2ccc(OC)cc2c1Sc1cc(OC)c(OC)c(OC)c1;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379c40>;52;29;417.12460845600054;4.530200000000003
CHEMBL3597185;COc1cc(Sc2c(-c3ccccc3)[nH]c3cccc(Br)c23)cc(OC)c1OC;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379d20>;49;29;469.03472660000057;6.774400000000005
CHEMBL3597210;COc1cc(Sc2c(-c3ccccc3)[nH]c3cc(F)ccc23)cc(OC)c1OC;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379e00>;49;29;409.11479272000054;6.151000000000005
CHEMBL4514531;Cc1cc(=O)oc2cc(OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)ccc12;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379ee0>;45;29;412.08414061200045;1.90852
CHEMBL224711;COc1ccc(CCN2C=CC=C3C2=Nc2ccccc2N(C)S3(=O)=O)cc1;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9379fc0>;49;28;395.1303625320005;3.460700000000002
CHEMBL2322514;COc1ccc(C2CC2c2ccc(OC)c(OC)c2OC)cc1;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937a0a0>;45;23;314.1518091840006;3.9921000000000033
CHEMBL216433;COc1ccc(/C=C\c2cc(OC)cc(OC)c2N)cc1;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937a180>;40;21;285.13649346800054;3.4650000000000016
CHEMBL3597218;COc1cc(Cc2c(-c3ccccc3)[nH]c3c(Cl)cccc23)cc(OC)c1OC;2400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937a260>;51;29;407.12882124400056;6.104900000000004
